"","x","y","drive"
"23425",-225,-882.2,46
"23426",-225,-882.2,46
"23427",0,0,47
"23428",1.1,0.3,47
"23429",1.1,0.4,47
"23430",1.1,0.4,47
"23431",1.1,0.4,47
"23432",1.1,0.4,47
"23433",2.1,0.7,47
"23434",2.2,0.5,47
"23435",2.3,0.1,47
"23436",3.7,-0.9,47
"23437",5.4,-2.7,47
"23438",8.3,-5.2,47
"23439",11.4,-8,47
"23440",15.7,-10.8,47
"23441",19,-14.5,47
"23442",23.3,-17.8,47
"23443",27.8,-21.1,47
"23444",32,-24,47
"23445",34.9,-26.4,47
"23446",37.9,-28.3,47
"23447",39.7,-30.9,47
"23448",39.6,-34.8,47
"23449",40.4,-37.8,47
"23450",40.2,-41.4,47
"23451",40.3,-46,47
"23452",39.5,-51.7,47
"23453",38.7,-57.3,47
"23454",37.8,-62.6,47
"23455",36.7,-67.5,47
"23456",34.5,-72.2,47
"23457",33.2,-75.7,47
"23458",31.5,-78.3,47
"23459",30.8,-79.7,47
"23460",28.8,-81.1,47
"23461",26.8,-82.1,47
"23462",23.5,-82.6,47
"23463",19.8,-82.1,47
"23464",13.8,-81.1,47
"23465",8.6,-79.2,47
"23466",2.1,-76.4,47
"23467",-4.8,-72.5,47
"23468",-11.9,-67.9,47
"23469",-19.2,-62.6,47
"23470",-25.6,-56.1,47
"23471",-32.1,-49.1,47
"23472",-37.6,-41.7,47
"23473",-45.3,-35,47
"23474",-51.6,-28.7,47
"23475",-59,-23,47
"23476",-66.5,-17.1,47
"23477",-76,-11.9,47
"23478",-84.3,-7,47
"23479",-93.4,-3.5,47
"23480",-102.2,-1.3,47
"23481",-109.5,-0.1,47
"23482",-116.6,0.2,47
"23483",-122.3,-0.1,47
"23484",-126.8,-0.9,47
"23485",-130,-1.6,47
"23486",-131.2,-1.7,47
"23487",-131.2,-1.7,47
"23488",-131.1,-1.8,47
"23489",-131.1,-1.9,47
"23490",-131.1,-1.9,47
"23491",-131.1,-2.1,47
"23492",-131.1,-2.1,47
"23493",-131.1,-2.1,47
"23494",-131.1,-2.1,47
"23495",-131.1,-1.9,47
"23496",-131.1,-1.9,47
"23497",-131.1,-1.8,47
"23498",-131.1,-1.8,47
"23499",-131.2,-1.7,47
"23500",-131.2,-1.7,47
"23501",-131.2,-1.6,47
"23502",-131.2,-1.6,47
"23503",-131.2,-1.6,47
"23504",-131.2,-1.5,47
"23505",-131.2,-1.5,47
"23506",-131.2,-1.5,47
"23507",-131.2,-1.5,47
"23508",-131.2,-1.5,47
"23509",-131.2,-1.5,47
"23510",-131.2,-1.5,47
"23511",-131.2,-1.5,47
"23512",-131.2,-1.6,47
"23513",-131.2,-1.6,47
"23514",-132.2,-1.9,47
"23515",-132.2,-1.9,47
"23516",-132.2,-2,47
"23517",-132.2,-2,47
"23518",-132.2,-2,47
"23519",-132.2,-2,47
"23520",-132.2,-2.1,47
"23521",-132.2,-2.1,47
"23522",-132.2,-2.1,47
"23523",-132.2,-2.2,47
"23524",-132.2,-2.2,47
"23525",-132.2,-2.2,47
"23526",-132.1,-2.4,47
"23527",-132.1,-2.4,47
"23528",-132.1,-2.4,47
"23529",-132.1,-2.4,47
"23530",-132.1,-2.4,47
"23531",-132.1,-2.4,47
"23532",-132.1,-2.4,47
"23533",-132.1,-2.4,47
"23534",-132.1,-2.4,47
"23535",-132.1,-2.4,47
"23536",-132.1,-2.4,47
"23537",-132.1,-2.4,47
"23538",-132.1,-2.4,47
"23539",-132.1,-2.6,47
"23540",-132.1,-2.6,47
"23541",-132.1,-2.6,47
"23542",-132.1,-2.6,47
"23543",-132.1,-2.6,47
"23544",-132,-2.7,47
"23545",-133.1,-3,47
"23546",-133.1,-3,47
"23547",-133.1,-3,47
"23548",-133.1,-3,47
"23549",-133.1,-3,47
"23550",-133.1,-3.1,47
"23551",-133.1,-3.1,47
"23552",-133.1,-3.1,47
"23553",-133.1,-3.2,47
"23554",-133.1,-3.1,47
"23555",-133.1,-3.2,47
"23556",-133.1,-3.2,47
"23557",-133.1,-3.2,47
"23558",-133.1,-3.2,47
"23559",-133.1,-3.2,47
"23560",-133.1,-3.2,47
"23561",-133.1,-3.2,47
"23562",-133,-3.3,47
"23563",-133,-3.3,47
"23564",-133,-3.3,47
"23565",-131.9,-3.1,47
"23566",-131.9,-3.1,47
"23567",-133,-3.3,47
"23568",-133.1,-3.2,47
"23569",-133.1,-3.1,47
"23570",-133.1,-3.1,47
"23571",-133.1,-3.1,47
"23572",-133.1,-3.1,47
"23573",-133.1,-3,47
"23574",-132,-2.7,47
"23575",-132,-2.8,47
"23576",-132,-2.8,47
"23577",-132,-2.8,47
"23578",-132,-2.8,47
"23579",-132,-2.8,47
"23580",-132,-2.9,47
"23581",-132,-2.9,47
"23582",-132,-3,47
"23583",-132,-3,47
"23584",-132,-3,47
"23585",-131.9,-3.1,47
"23586",-131.9,-3.1,47
"23587",-131.9,-3.1,47
"23588",-131.9,-3.1,47
"23589",-131.9,-3.1,47
"23590",-131.9,-3.2,47
"23591",-131.9,-3.2,47
"23592",-133,-3.4,47
"23593",-136.3,-4,47
"23594",-139.9,-3.7,47
"23595",-145,-2.1,47
"23596",-148.3,1.6,47
"23597",-151.9,6.5,47
"23598",-153.7,12.8,47
"23599",-154.7,21.1,47
"23600",-157.2,30.6,47
"23601",-158.8,40.8,47
"23602",-161.7,51.2,47
"23603",-164.6,62.4,47
"23604",-166.9,74.9,47
"23605",-170.4,87.9,47
"23606",-172.9,101.6,47
"23607",-176.5,115.2,47
"23608",-179.1,128.8,47
"23609",-182.8,142.5,47
"23610",-185.4,156.4,47
"23611",-187.9,170.4,47
"23612",-191.6,183.9,47
"23613",-194.1,197.6,47
"23614",-197.8,211.1,47
"23615",-200.2,224.7,47
"23616",-202.8,238.4,47
"23617",-205.3,252.1,47
"23618",-209,265.5,47
"23619",-211.5,279.3,47
"23620",-214.1,293.2,47
"23621",-217.7,306.9,47
"23622",-220.4,321,47
"23623",-222.9,334.9,47
"23624",-226.6,348.4,47
"23625",-230.2,361.9,47
"23626",-232.8,375.7,47
"23627",-236.4,389.1,47
"23628",-239,403.1,47
"23629",-242.7,417.2,47
"23630",-245.5,431.7,47
"23631",-248.3,446.5,47
"23632",-252.2,461.1,47
"23633",-255.1,475.7,47
"23634",-257.8,490.5,47
"23635",-261.8,505.1,47
"23636",-264.7,520.2,47
"23637",-267.5,535.1,47
"23638",-271.5,549.7,47
"23639",-274.3,564.6,47
"23640",-278.3,579.2,47
"23641",-281,593.8,47
"23642",-283.8,608.3,47
"23643",-287.5,622.1,47
"23644",-290,635.7,47
"23645",-293.3,648.1,47
"23646",-295.4,659.9,47
"23647",-296.9,670.2,47
"23648",-299.2,678.8,47
"23649",-301.1,685.8,47
"23650",-302.6,691.3,47
"23651",-304.9,695.3,47
"23652",-306,699.3,47
"23653",-308.9,701.8,47
"23654",-311.8,699.6,47
"23655",-317.1,697.3,47
"23656",-323.2,694.2,47
"23657",-331.5,690.5,47
"23658",-339.9,687,47
"23659",-349.5,683.4,47
"23660",-358.9,679.6,47
"23661",-368.3,675.7,47
"23662",-377.9,672.2,47
"23663",-387.8,670,47
"23664",-398.1,669.3,47
"23665",-407.7,670.3,47
"23666",-418.7,671.7,47
"23667",-429.5,673.3,47
"23668",-439.4,674.9,47
"23669",-450.1,675.9,47
"23670",-460.8,676.5,47
"23671",-471.3,676.4,47
"23672",-480.5,676,47
"23673",-490.5,674.1,47
"23674",-500.4,672,47
"23675",-508,669.7,47
"23676",-514.1,666.9,47
"23677",-519.2,663.7,47
"23678",-524.1,660.5,47
"23679",-529.1,657.4,47
"23680",-535.1,653.9,47
"23681",-541.1,650.1,47
"23682",-549.1,645.3,47
"23683",-558.1,640,47
"23684",-567.2,634.6,47
"23685",-576.8,630.9,47
"23686",-585.4,628.2,47
"23687",-594.3,626.9,47
"23688",-602.4,626.6,47
"23689",-610.6,626.7,47
"23690",-617.3,625.9,47
"23691",-621.9,625.7,47
"23692",-625.3,625.5,47
"23693",-629.8,625,47
"23694",-635.5,624.4,47
"23695",-643.6,624.1,47
"23696",-650.3,623.6,47
"23697",-657.3,623.3,47
"23698",-663.1,623.3,47
"23699",-670.1,623.4,47
"23700",-675.9,623.4,47
"23701",-680.6,623.7,47
"23702",-685.4,624.1,47
"23703",-690.2,624.6,47
"23704",-693.9,625.7,47
"23705",-697.9,627.7,47
"23706",-701.4,631.7,47
"23707",-703.2,638.5,47
"23708",-703.3,647.3,47
"23709",-703.4,656.6,47
"23710",-704.9,666.3,47
"23711",-706.6,677.3,47
"23712",-708.7,689,47
"23713",-710.7,700.9,47
"23714",-712.7,712.8,47
"23715",-714.8,724.6,47
"23716",-717.8,735.8,47
"23717",-719.6,746.9,47
"23718",-722.4,757.2,47
"23719",-724.9,766.7,47
"23720",-728.4,775.3,47
"23721",-730.7,783.7,47
"23722",-734,791.6,47
"23723",-734.9,799.3,47
"23724",-735.5,805.9,47
"23725",-733.5,811.3,47
"23726",-729.9,815.2,47
"23727",-722.2,817,47
"23728",-714.3,818,47
"23729",-706.3,818.5,47
"23730",-697.1,818.8,47
"23731",-687.8,819,47
"23732",-678.4,818.7,47
"23733",-667.7,818.1,47
"23734",-657.8,816,47
"23735",-647.8,813.2,47
"23736",-637.5,809.9,47
"23737",-628.3,806.2,47
"23738",-618.2,803.3,47
"23739",-609.3,800.5,47
"23740",-599.5,799,47
"23741",-589.9,798,47
"23742",-579.4,798,47
"23743",-570.2,798.6,47
"23744",-562.3,799.5,47
"23745",-553.5,801.5,47
"23746",-545.9,803.3,47
"23747",-539.2,804.4,47
"23748",-533.3,804.3,47
"23749",-529.2,801.7,47
"23750",-525.8,797.6,47
"23751",-525.5,792.1,47
"23752",-526.2,786.3,47
"23753",-525.8,780.5,47
"23754",-525.5,775.1,47
"23755",-525.4,770.2,47
"23756",-526.6,766.1,47
"23757",-529.4,763.5,47
"23758",-531.5,763,47
"23759",-533.8,763.1,47
"23760",-533.9,763.4,47
"23761",-533.9,763.4,47
"23762",-533.9,763.4,47
"23763",-532.8,763.7,47
"23764",-531.7,763.6,47
"23765",-529.4,763.5,47
"23766",-528.1,763,47
"23767",-526.8,762.6,47
"23768",-525.5,762.2,47
"23769",-524.4,762.2,47
"23770",-523.2,762.1,47
"23771",-522.1,762.2,47
"23772",-520.9,762.3,47
"23773",-519.8,762.4,47
"23774",-519.8,762.3,47
"23775",-519.8,762.4,47
"23776",-519.8,762.4,47
"23777",-519.8,762.4,47
"23778",-519.8,762.4,47
"23779",-519.8,762.4,47
"23780",-519.8,762.4,47
"23781",-519.9,762.6,47
"23782",-519.9,762.6,47
"23783",-519.9,762.6,47
"23784",-519.9,762.6,47
"23785",-519.9,762.6,47
"23786",-519.9,762.6,47
"23787",-519.9,762.7,47
"23788",-519.9,762.7,47
"23789",-519.9,762.7,47
"23790",-519.9,762.7,47
"23791",-519.9,762.7,47
"23792",-519.9,762.7,47
"23793",-520,762.9,47
"23794",-520,762.9,47
"23795",-520,763,47
"23796",-520,763,47
"23797",-520,763,47
"23798",-520,763.1,47
"23799",-520,763.1,47
"23800",-520,763.1,47
"23801",-520,763.2,47
"23802",-520,763.2,47
"23803",-520.1,763.3,47
"23804",-520.1,763.3,47
"23805",-520.1,763.3,47
"23806",-520.1,763.5,47
"23807",-520.1,763.5,47
"23808",-520.1,763.5,47
"23809",-520.1,763.5,47
"23810",-520.2,763.6,47
"23811",-520.2,763.6,47
"23812",-520.2,763.7,47
"23813",-520.2,763.7,47
"23814",-520.2,763.9,47
"23815",-520.2,763.9,47
"23816",-520.2,763.9,47
"23817",-520.3,763.9,47
"23818",-520.3,763.9,47
"23819",-520.3,763.9,47
"23820",-520.3,764.1,47
"23821",-520.3,764.1,47
"23822",-520.3,764.1,47
"23823",-520.3,764.2,47
"23824",-520.3,764.2,47
"23825",-520.4,764.3,47
"23826",-520.4,764.3,47
"23827",-520.4,764.3,47
"23828",-520.4,764.4,47
"23829",-520.4,764.4,47
"23830",-520.4,764.4,47
"23831",-520.4,764.4,47
"23832",-520.4,764.5,47
"23833",-520.4,764.5,47
"23834",-520.4,764.5,47
"23835",-520.4,764.7,47
"23836",-520.4,764.7,47
"23837",-520.4,764.7,47
"23838",-520.4,764.7,47
"23839",-520.4,764.7,47
"23840",0,0,48
"23841",0.2,2.1,48
"23842",1.8,4.1,48
"23843",4.5,5.8,48
"23844",7.7,8,48
"23845",11.8,9.6,48
"23846",15.5,10.9,48
"23847",19.8,11,48
"23848",26.2,13.7,48
"23849",32,17.5,48
"23850",37.1,20.5,48
"23851",41.9,22.9,48
"23852",45.9,24.5,48
"23853",49.1,25,48
"23854",51.9,24.9,48
"23855",54.3,24.5,48
"23856",56.1,23.2,48
"23857",58.4,20.4,48
"23858",59.7,16.7,48
"23859",61.7,12,48
"23860",63.1,6.5,48
"23861",64.9,-0.4,48
"23862",65.6,-8.6,48
"23863",65.7,-17.8,48
"23864",64.6,-26.6,48
"23865",62.9,-36.2,48
"23866",61.2,-45.8,48
"23867",59,-55.7,48
"23868",57.2,-65.6,48
"23869",56.8,-75.3,48
"23870",56.7,-84.6,48
"23871",57.8,-94.2,48
"23872",58.4,-102.7,48
"23873",60.6,-111,48
"23874",63.9,-119.4,48
"23875",68,-127,48
"23876",72.8,-133.8,48
"23877",77,-139.2,48
"23878",81,-143.3,48
"23879",85.2,-147,48
"23880",87.7,-149.3,48
"23881",87.7,-149.3,48
"23882",87.8,-149.2,48
"23883",87.8,-149.1,48
"23884",87.9,-149,48
"23885",87.9,-149,48
"23886",88,-148.9,48
"23887",88.1,-148.7,48
"23888",88.2,-148.6,48
"23889",88.2,-148.6,48
"23890",88.2,-148.6,48
"23891",88.3,-148.5,48
"23892",88.3,-148.5,48
"23893",88.4,-148.4,48
"23894",88.4,-148.4,48
"23895",88.5,-148.2,48
"23896",88.5,-148.2,48
"23897",88.5,-148.2,48
"23898",88.5,-148.2,48
"23899",88.6,-148.1,48
"23900",88.6,-148.1,48
"23901",88.7,-148,48
"23902",88.7,-148,48
"23903",88.7,-147.9,48
"23904",88.7,-147.9,48
"23905",88.7,-147.9,48
"23906",88.8,-147.9,48
"23907",88.8,-147.9,48
"23908",88.8,-147.8,48
"23909",88.8,-147.8,48
"23910",89.7,-148.4,48
"23911",90.5,-149.2,48
"23912",92.3,-150.7,48
"23913",95.4,-154,48
"23914",99.4,-158,48
"23915",104.3,-162.8,48
"23916",109.1,-167.5,48
"23917",114.8,-173.1,48
"23918",121.4,-179.2,48
"23919",128.8,-186.3,48
"23920",135.9,-193.5,48
"23921",144,-201.5,48
"23922",151.8,-209.9,48
"23923",160.3,-219.2,48
"23924",167.9,-227.8,48
"23925",176.1,-237.5,48
"23926",184.5,-247,48
"23927",192.5,-257,48
"23928",200.3,-267.1,48
"23929",207.6,-278,48
"23930",214.6,-289.4,48
"23931",221,-301.5,48
"23932",225,-312.8,48
"23933",229.2,-324.1,48
"23934",232,-333.3,48
"23935",233.7,-340.2,48
"23936",235.9,-346.6,48
"23937",236.9,-350.8,48
"23938",237.9,-355,48
"23939",239.2,-358.9,48
"23940",240.4,-362.7,48
"23941",241.8,-366.4,48
"23942",242.4,-369.4,48
"23943",244,-372.8,48
"23944",244,-374.5,48
"23945",244.9,-377,48
"23946",245.9,-379.4,48
"23947",245.9,-381.2,48
"23948",246.7,-383.8,48
"23949",247.6,-386.3,48
"23950",248.5,-388.8,48
"23951",248.6,-390.5,48
"23952",249,-391.9,48
"23953",249.3,-393.3,48
"23954",250.5,-395.5,48
"23955",250.8,-396.8,48
"23956",251.1,-398.3,48
"23957",251.3,-399.9,48
"23958",252.5,-402.1,48
"23959",252.7,-403.6,48
"23960",253,-405,48
"23961",253.3,-406.5,48
"23962",254.5,-408.6,48
"23963",254.2,-409,48
"23964",254.1,-409.1,48
"23965",254.1,-409.1,48
"23966",254.1,-409.1,48
"23967",254.1,-409.1,48
"23968",254.1,-409.1,48
"23969",254.1,-409.1,48
"23970",254.1,-409.1,48
"23971",254.1,-409.1,48
"23972",254,-409.2,48
"23973",254,-409.2,48
"23974",254,-409.2,48
"23975",254,-409.2,48
"23976",253.9,-409.3,48
"23977",253.9,-409.3,48
"23978",253.9,-409.3,48
"23979",253,-408.7,48
"23980",253,-408.7,48
"23981",253,-408.7,48
"23982",252.9,-408.8,48
"23983",252.8,-408.9,48
"23984",253.3,-410.2,48
"23985",254.1,-412.7,48
"23986",254.8,-415.4,48
"23987",255.5,-418.2,48
"23988",257.1,-421.7,48
"23989",257.8,-424.4,48
"23990",258.6,-427,48
"23991",259.4,-429.6,48
"23992",260.2,-432.2,48
"23993",261.1,-434.7,48
"23994",262,-437.2,48
"23995",262.1,-438.9,48
"23996",263.1,-441.2,48
"23997",263.5,-442.6,48
"23998",263.1,-443.1,48
"23999",263.8,-444,48
"24000",263.8,-444,48
"24001",263.8,-444,48
"24002",263.7,-444.1,48
"24003",264.5,-444.9,48
"24004",264.4,-445.1,48
"24005",264.2,-445.4,48
"24006",264,-445.6,48
"24007",264.7,-446.5,48
"24008",264.6,-446.6,48
"24009",264.4,-446.8,48
"24010",265.2,-447.7,48
"24011",265,-447.9,48
"24012",264.9,-448,48
"24013",264.9,-448,48
"24014",264.9,-448,48
"24015",264.9,-448,48
"24016",264.9,-448,48
"24017",264.9,-448.1,48
"24018",264.9,-448.1,48
"24019",264.9,-448.1,48
"24020",264.9,-448.1,48
"24021",264.9,-448.1,48
"24022",264.9,-448.1,48
"24023",264.9,-448.1,48
"24024",264.9,-448.1,48
"24025",264.9,-448.1,48
"24026",264.9,-448.1,48
"24027",264.9,-448.1,48
"24028",264.9,-448.1,48
"24029",264.9,-448.1,48
"24030",264.9,-448.1,48
"24031",264.9,-448.1,48
"24032",264.9,-448.1,48
"24033",264.9,-448.1,48
"24034",264.9,-448.1,48
"24035",264.8,-448.2,48
"24036",264.7,-448.3,48
"24037",264.9,-449.8,48
"24038",265.9,-452.3,48
"24039",267.3,-456.1,48
"24040",268.4,-460.1,48
"24041",269.7,-463.9,48
"24042",270.1,-467,48
"24043",271.6,-470.6,48
"24044",272.2,-473.4,48
"24045",273.8,-476.8,48
"24046",274.6,-479.4,48
"24047",274.8,-481,48
"24048",274.5,-481.3,48
"24049",275.3,-482.1,48
"24050",275.3,-482.1,48
"24051",274.4,-481.5,48
"24052",274.4,-481.5,48
"24053",274.4,-481.5,48
"24054",274.4,-481.5,48
"24055",274.4,-481.5,48
"24056",274.4,-481.6,48
"24057",274.4,-481.6,48
"24058",274.2,-481.7,48
"24059",274.7,-482.9,48
"24060",274.8,-484.6,48
"24061",276.4,-488.1,48
"24062",276.9,-491.1,48
"24063",278.2,-494.9,48
"24064",279.6,-498.5,48
"24065",280.4,-501.3,48
"24066",281.4,-503.7,48
"24067",281.9,-504.9,48
"24068",281.6,-505.2,48
"24069",281.6,-505.3,48
"24070",281.5,-505.4,48
"24071",281.5,-505.4,48
"24072",281.4,-505.5,48
"24073",281.3,-505.6,48
"24074",281.3,-505.6,48
"24075",281.3,-505.6,48
"24076",281.3,-505.6,48
"24077",281.3,-505.6,48
"24078",281.3,-505.6,48
"24079",281.3,-505.6,48
"24080",281.3,-505.6,48
"24081",281.3,-505.6,48
"24082",281.3,-505.6,48
"24083",281.3,-505.6,48
"24084",281.4,-505.5,48
"24085",281.4,-505.5,48
"24086",281.4,-505.5,48
"24087",281.4,-505.5,48
"24088",281.4,-505.5,48
"24089",281.4,-505.5,48
"24090",281.5,-505.4,48
"24091",281.4,-505.5,48
"24092",281.3,-505.7,48
"24093",281.7,-506.9,48
"24094",282,-508.4,48
"24095",282.9,-510.9,48
"24096",284.4,-514.4,48
"24097",285,-517.2,48
"24098",285.7,-520,48
"24099",286.6,-522.5,48
"24100",287.5,-525,48
"24101",287.6,-526.7,48
"24102",288.6,-529,48
"24103",288.9,-530.4,48
"24104",289.8,-532.9,48
"24105",290.5,-535.7,48
"24106",291.9,-539.4,48
"24107",293.1,-543.2,48
"24108",294.2,-547.3,48
"24109",295.4,-551.4,48
"24110",296.6,-555.4,48
"24111",298,-559,48
"24112",298.5,-561.9,48
"24113",299.1,-565,48
"24114",300.3,-568.8,48
"24115",301.7,-572.5,48
"24116",302.2,-575.5,48
"24117",302.8,-578.5,48
"24118",304.3,-582,48
"24119",305,-584.7,48
"24120",305.7,-587.4,48
"24121",305.6,-589.3,48
"24122",306.6,-591.8,48
"24123",307.6,-594.2,48
"24124",307.7,-595.8,48
"24125",308.7,-598.2,48
"24126",308.8,-599.9,48
"24127",309.8,-602.2,48
"24128",309.9,-603.9,48
"24129",310.8,-606.3,48
"24130",311.9,-608.7,48
"24131",312.1,-610.2,48
"24132",313.3,-612.5,48
"24133",313.6,-613.9,48
"24134",313.2,-614.4,48
"24135",313.7,-615.5,48
"24136",314.2,-616.7,48
"24137",314.7,-617.9,48
"24138",315.1,-619.3,48
"24139",314.8,-619.5,48
"24140",315.6,-620.3,48
"24141",315.6,-620.3,48
"24142",315.6,-620.3,48
"24143",315.6,-620.3,48
"24144",314.8,-619.5,48
"24145",314.8,-619.5,48
"24146",314.8,-619.5,48
"24147",314.8,-619.5,48
"24148",314.8,-619.5,48
"24149",314.8,-619.5,48
"24150",314.8,-619.5,48
"24151",314.9,-619.4,48
"24152",314.8,-619.5,48
"24153",315.3,-620.7,48
"24154",315.6,-622.3,48
"24155",316.6,-624.5,48
"24156",316.9,-625.9,48
"24157",317.4,-627.1,48
"24158",317,-627.7,48
"24159",317.3,-629.1,48
"24160",318.1,-631.7,48
"24161",319.5,-635.5,48
"24162",319.8,-638.6,48
"24163",321.1,-642.5,48
"24164",322.2,-646.4,48
"24165",323.3,-650.6,48
"24166",323.5,-654,48
"24167",324.8,-657.8,48
"24168",325.6,-660.4,48
"24169",326.5,-662.9,48
"24170",326.9,-664.3,48
"24171",327.4,-665.5,48
"24172",327.8,-666.8,48
"24173",328.2,-668.1,48
"24174",328.5,-669.6,48
"24175",328.7,-671.1,48
"24176",329.8,-673.3,48
"24177",329.9,-675.1,48
"24178",330.7,-677.6,48
"24179",331.5,-680.3,48
"24180",331.5,-682.2,48
"24181",332.2,-684.9,48
"24182",332,-686.9,48
"24183",331.9,-688.9,48
"24184",332,-690.6,48
"24185",331.2,-691.6,48
"24186",332.4,-693.7,48
"24187",332.5,-695.4,48
"24188",332.2,-697.5,48
"24189",331.8,-700,48
"24190",331.3,-702.5,48
"24191",331.7,-705.6,48
"24192",331.3,-708,48
"24193",331,-710.2,48
"24194",330.7,-712.3,48
"24195",331.5,-715,48
"24196",330.6,-716.1,48
"24197",330.7,-717.9,48
"24198",330.8,-719.6,48
"24199",331,-721.2,48
"24200",330.2,-722.1,48
"24201",331.2,-724.6,48
"24202",331.2,-726.3,48
"24203",331.1,-728.3,48
"24204",330.9,-730.4,48
"24205",331.5,-733.2,48
"24206",331.4,-735.3,48
"24207",332.2,-737.8,48
"24208",332.3,-739.5,48
"24209",332.5,-741.1,48
"24210",332.8,-742.6,48
"24211",332.9,-744.3,48
"24212",333,-746,48
"24213",333,-747.7,48
"24214",333,-749.6,48
"24215",333.1,-751.3,48
"24216",332.9,-753.3,48
"24217",333.7,-756,48
"24218",333.7,-757.9,48
"24219",333.7,-759.6,48
"24220",333.9,-761.3,48
"24221",333.5,-761.8,48
"24222",333.4,-761.9,48
"24223",333.4,-761.9,48
"24224",333.4,-761.9,48
"24225",333.4,-761.9,48
"24226",333.4,-761.9,48
"24227",334.2,-762.6,48
"24228",334.2,-762.6,48
"24229",334.3,-762.6,48
"24230",334.3,-762.6,48
"24231",334.3,-762.6,48
"24232",334.3,-762.6,48
"24233",334.3,-762.6,48
"24234",334.3,-762.6,48
"24235",334.4,-762.5,48
"24236",334.4,-762.5,48
"24237",334.4,-762.5,48
"24238",334.4,-762.5,48
"24239",334.4,-762.5,48
"24240",334.4,-762.5,48
"24241",334.3,-762.6,48
"24242",334.3,-762.6,48
"24243",334.3,-762.6,48
"24244",334.3,-762.6,48
"24245",334.3,-762.6,48
"24246",334.2,-762.6,48
"24247",334.2,-762.6,48
"24248",334.2,-762.6,48
"24249",334.2,-762.6,48
"24250",334.2,-762.6,48
"24251",334.2,-762.6,48
"24252",334.2,-762.7,48
"24253",334.1,-762.8,48
"24254",334.1,-762.8,48
"24255",333.6,-763.4,48
"24256",333.6,-765.3,48
"24257",333,-767.9,48
"24258",332.4,-770.4,48
"24259",331.8,-773,48
"24260",332.3,-776.1,48
"24261",330.9,-777.9,48
"24262",330.4,-780.4,48
"24263",329.5,-783.4,48
"24264",328.2,-786.9,48
"24265",327,-792,48
"24266",324.9,-796.6,48
"24267",323.3,-802.3,48
"24268",320.7,-807.6,48
"24269",317.5,-813.7,48
"24270",313.7,-820.3,48
"24271",309.8,-827.2,48
"24272",307.3,-835.9,48
"24273",303.6,-842.5,48
"24274",299.2,-848.3,48
"24275",295,-853.7,48
"24276",289.7,-858.7,48
"24277",284.4,-863.6,48
"24278",280.2,-869.2,48
"24279",275.2,-873.7,48
"24280",270.1,-878.5,48
"24281",265.2,-883,48
"24282",260.5,-887.3,48
"24283",256,-891.2,48
"24284",252.6,-895.6,48
"24285",248.5,-899.2,48
"24286",245,-903.6,48
"24287",241.6,-907.9,48
"24288",238.1,-910.8,48
"24289",234.8,-913.1,48
"24290",232.6,-915.9,48
"24291",230.5,-918.7,48
"24292",227.2,-921.1,48
"24293",224.5,-924.8,48
"24294",219.9,-928.6,48
"24295",216,-933.9,48
"24296",210.8,-938.6,48
"24297",205.7,-943.5,48
"24298",200.3,-948.5,48
"24299",195.2,-953.4,48
"24300",191.2,-958.5,48
"24301",186.9,-962.2,48
"24302",183.1,-965.4,48
"24303",180.8,-968.3,48
"24304",178.2,-969.7,48
"24305",177.4,-970.8,48
"24306",177.2,-971,48
"24307",177.2,-971,48
"24308",177.2,-971,48
"24309",177.3,-971,48
"24310",177.3,-971,48
"24311",177.3,-970.9,48
"24312",177.3,-970.9,48
"24313",177.4,-970.8,48
"24314",177.5,-970.7,48
"24315",177.5,-970.7,48
"24316",177.5,-970.7,48
"24317",177.6,-970.6,48
"24318",177.6,-970.6,48
"24319",177.6,-970.6,48
"24320",177.6,-970.5,48
"24321",176.7,-969.9,48
"24322",176.7,-969.9,48
"24323",176.8,-969.8,48
"24324",176.8,-969.8,48
"24325",176.8,-969.8,48
"24326",176.8,-969.8,48
"24327",176.8,-969.8,48
"24328",176.7,-969.9,48
"24329",176.5,-970.1,48
"24330",176.9,-971.5,48
"24331",174.6,-972.6,48
"24332",172.4,-975.4,48
"24333",168.7,-978.5,48
"24334",165.7,-982.2,48
"24335",162.6,-986.3,48
"24336",162.1,-992.5,48
"24337",164.3,-1000.7,48
"24338",170.2,-1007.7,48
"24339",176.1,-1013,48
"24340",181.9,-1018.3,48
"24341",188.6,-1024.4,48
"24342",195.8,-1031.6,48
"24343",201.6,-1037.1,48
"24344",207.3,-1042.7,48
"24345",212.8,-1048.3,48
"24346",217.1,-1053.8,48
"24347",219.8,-1059.4,48
"24348",222.4,-1065.3,48
"24349",225.4,-1070.5,48
"24350",228.6,-1073.9,48
"24351",233.9,-1076.1,48
"24352",239.6,-1076.2,48
"24353",244.8,-1074.9,48
"24354",250.9,-1074.3,48
"24355",257.4,-1075,48
"24356",263.1,-1075,48
"24357",269.8,-1075.5,48
"24358",277,-1071.7,48
"24359",283.3,-1069.1,48
"24360",288.5,-1065.9,48
"24361",292.9,-1062.3,48
"24362",297.9,-1059.4,48
"24363",302.9,-1056.7,48
"24364",306.9,-1053.3,48
"24365",311.7,-1050.7,48
"24366",315.8,-1047.3,48
"24367",319.8,-1043.9,48
"24368",324.6,-1041.4,48
"24369",328.6,-1038,48
"24370",333.5,-1035.3,48
"24371",337.6,-1031.9,48
"24372",342.6,-1029.1,48
